Detector Z,Ray Number,Ray X,Ray Y,Ray Z,Ray X (pixels),Ray Y (pixels),Dist from 121.01,Dist from 121.01 (highest Y)
121.71,2761,-0.00851,0.004187,121.71,494,1032,0.2,
121.71,3484,-0.0096,-0.00079,121.71,492,1022,0.2,
121.71,3507,-0.00968,-0.00081,121.71,492,1022,0.2,
121.71,3552,-0.00938,-0.00161,121.71,492,1020,0.2,
121.71,3915,-0.00966,-0.00053,121.71,492,1022,0.2,
121.71,4021,-0.00899,0.003158,121.71,493,1030,0.2,
121.71,4252,-0.00872,-0.00368,121.71,494,1016,0.2,
121.71,5401,-0.0086,0.004455,121.71,494,1033,0.2,
121.71,5771,-0.00949,-4.73E-05,121.71,492,1023,0.2,
121.71,6184,-0.00888,0.003312,121.71,493,1030,0.2,
121.71,6335,-0.00944,0.001526,121.71,492,1027,0.2,
121.71,6633,-0.0086,-0.00408,121.71,494,1015,0.2,
121.71,6644,-0.00873,-0.00412,121.71,494,1015,0.2,
121.71,6803,-0.00956,-0.0017,121.71,492,1020,0.2,
121.71,6972,-0.00856,0.004187,121.71,494,1032,0.2,
121.71,7125,-0.00874,0.003801,121.71,494,1031,0.2,
121.71,7185,-0.0087,-0.00415,121.71,494,1015,0.2,
121.71,7494,-0.00953,-0.00071,121.71,492,1022,0.2,
121.71,7906,-0.00854,-0.00406,121.71,494,1015,0.2,
121.71,7973,-0.00969,0.000494,121.71,492,1025,0.2,
121.71,8260,-0.0096,0.000636,121.71,492,1025,0.2,
121.71,8747,-0.00883,-0.00361,121.71,493,1016,0.2,
121.71,9005,-0.00945,-0.00168,121.71,492,1020,0.2,
121.71,10689,-0.00949,-0.00028,121.71,492,1023,0.2,
121.71,10729,-0.00918,0.002307,121.71,493,1028,0.2,
121.71,11178,-0.00861,-0.00422,121.71,494,1015,0.2,
121.71,11343,-0.00853,-0.00418,121.71,494,1015,0.2,
121.71,11493,-0.00871,-0.00421,121.71,494,1015,0.2,
121.71,11742,-0.00938,0.001721,121.71,492,1027,0.2,
121.71,11967,-0.00909,0.003314,121.71,493,1030,0.2,
121.71,12489,-0.00953,-0.00086,121.71,492,1022,0.2,
121.71,12519,-0.00934,0.001629,121.71,492,1027,0.2,
121.71,12787,-0.00917,-0.00291,121.71,493,1018,0.2,
121.71,13305,-0.00958,0.001498,121.71,492,1027,0.2,
121.71,13913,-0.00953,0.001563,121.71,492,1027,0.2,
121.71,14047,-0.00945,0.000286,121.71,492,1024,0.2,
121.71,14566,-0.00938,0.001745,121.71,492,1027,0.2,
121.71,14572,-0.00861,0.004083,121.71,494,1032,0.2,
121.71,14697,-0.00953,5.79E-05,121.71,492,1024,0.2,
121.71,14702,-0.00908,-0.00278,121.71,493,1018,0.2,
121.71,14825,-0.00901,0.00325,121.71,493,1030,0.2,
121.71,14830,-0.00878,-0.00353,121.71,494,1016,0.2,
121.71,15492,-0.00879,-0.00347,121.71,493,1016,0.2,
121.71,15548,-0.00934,-0.00177,121.71,492,1020,0.2,
121.71,15930,-0.00852,0.004482,121.71,494,1033,0.2,0.2
121.71,16117,-0.00907,-0.003,121.71,493,1017,0.2,
121.71,16346,-0.00848,0.004397,121.71,494,1033,0.2,
121.71,16451,-0.00961,0.001339,121.71,492,1026,0.2,
121.71,16924,-0.00915,-0.00268,121.71,493,1018,0.2,
121.71,17060,-0.00953,-0.00089,121.71,492,1022,0.2,
121.71,17080,-0.00965,0.000651,121.71,492,1025,0.2,
121.71,17711,-0.00859,0.004169,121.71,494,1032,0.2,
121.71,18140,-0.0089,-0.00384,121.71,493,1016,0.2,
121.71,18177,-0.00956,-0.00078,121.71,492,1022,0.2,
121.71,18193,-0.00921,0.002247,121.71,493,1028,0.2,
121.71,18318,-0.00934,0.001818,121.71,492,1027,0.2,
121.71,18625,-0.00924,-0.00268,121.71,493,1018,0.2,
121.71,19444,-0.00965,-0.00039,121.71,492,1023,0.2,
121.71,19628,-0.00899,0.00353,121.71,493,1031,0.2,
121.71,19651,-0.00932,0.001787,121.71,492,1027,0.2,
121.71,20255,-0.00959,-0.00037,121.71,492,1023,0.2,
121.71,20561,-0.00949,-0.00171,121.71,492,1020,0.2,
121.71,20902,-0.00869,0.003964,121.71,494,1032,0.2,
121.71,21485,-0.0095,-8.01E-05,121.71,492,1023,0.2,
121.71,21542,-0.00849,-0.0046,121.71,494,1014,0.2,
121.71,22201,-0.00932,0.002213,121.71,492,1028,0.2,
121.71,22622,-0.00845,-0.00468,121.71,494,1014,0.2,
121.71,22669,-0.00954,-0.00101,121.71,492,1021,0.2,
121.71,23183,-0.00937,0.001275,121.71,492,1026,0.2,
121.71,24032,-0.00894,-0.0031,121.71,493,1017,0.2,
121.71,24594,-0.00941,-0.00208,121.71,492,1019,0.2,
121.71,24968,-0.00894,0.003735,121.71,493,1031,0.2,
121.71,25662,-0.00909,-0.00297,121.71,493,1017,0.2,
121.71,26160,-0.0092,-0.00246,121.71,493,1018,0.2,
121.71,27061,-0.00952,0.001016,121.71,492,1026,0.2,
121.71,27163,-0.00887,0.003424,121.71,493,1031,0.2,
121.71,27515,-0.00945,0.000627,121.71,492,1025,0.2,
121.71,27819,-0.00905,-0.00279,121.71,493,1018,0.2,
121.71,27838,-0.00873,0.003885,121.71,494,1031,0.2,
121.71,29193,-0.00858,-0.0043,121.71,494,1015,0.2,
121.71,29604,-0.00922,-0.00302,121.71,493,1017,0.2,
121.71,30276,-0.00947,-0.00096,121.71,492,1022,0.2,
121.71,30289,-0.00929,-0.00196,121.71,492,1019,0.2,
121.71,30350,-0.00879,0.003573,121.71,493,1031,0.2,
121.71,30727,-0.00899,-0.00292,121.71,493,1018,0.2,
121.71,30805,-0.00944,0.001252,121.71,492,1026,0.2,
121.71,30871,-0.00961,-0.00044,121.71,492,1023,0.2,
121.71,32541,-0.00944,0.001196,121.71,492,1026,0.2,
121.71,33138,-0.0093,0.002299,121.71,492,1028,0.2,
121.71,33332,-0.00942,0.002145,121.71,492,1028,0.2,
121.71,33551,-0.0094,0.00141,121.71,492,1026,0.2,
121.71,34005,-0.00921,0.002501,121.71,493,1029,0.2,
121.71,34408,-0.00957,0.001307,121.71,492,1026,0.2,
121.71,34700,-0.00949,-0.00101,121.71,492,1021,0.2,
121.71,35375,-0.00894,0.003697,121.71,493,1031,0.2,
121.71,35953,-0.00901,0.003303,121.71,493,1030,0.2,
121.71,35986,-0.00964,0.000318,121.71,492,1024,0.2,
121.71,36307,-0.00938,0.001549,121.71,492,1027,0.2,
121.71,37275,-0.00881,0.003435,121.71,493,1031,0.2,
121.71,37661,-0.00963,-0.00018,121.71,492,1023,0.2,
121.71,37969,-0.00958,0.000908,121.71,492,1025,0.2,
121.71,37992,-0.0093,0.002358,121.71,492,1028,0.2,
121.71,38071,-0.00892,-0.00383,121.71,493,1016,0.2,
121.71,38389,-0.0095,-0.0006,121.71,492,1022,0.2,
121.71,38422,-0.00892,0.003543,121.71,493,1031,0.2,
121.71,38492,-0.00887,0.003806,121.71,493,1031,0.2,
121.71,38862,-0.00904,-0.00344,121.71,493,1016,0.2,
121.71,40356,-0.00964,0.000758,121.71,492,1025,0.2,
121.71,40638,-0.00917,-0.0026,121.71,493,1018,0.2,
121.71,41077,-0.0092,-0.00214,121.71,493,1019,0.2,
121.71,41211,-0.00882,-0.00385,121.71,493,1016,0.2,
121.71,41425,-0.00858,-0.00437,121.71,494,1015,0.2,
121.71,43010,-0.00929,0.002846,121.71,492,1029,0.2,
121.71,43449,-0.00908,-0.0027,121.71,493,1018,0.2,
121.71,43785,-0.00919,-0.00251,121.71,493,1018,0.2,
121.71,44041,-0.00863,-0.0041,121.71,494,1015,0.2,
121.71,44190,-0.00856,-0.00426,121.71,494,1015,0.2,
121.71,44286,-0.00949,-0.00205,121.71,492,1019,0.2,
121.71,44698,-0.00921,0.002653,121.71,493,1029,0.2,
121.71,45026,-0.0093,-0.00174,121.71,492,1020,0.2,
121.71,45089,-0.00946,9.09E-05,121.71,492,1024,0.2,
121.71,45708,-0.00949,-0.00157,121.71,492,1020,0.2,
121.71,46006,-0.009,-0.00304,121.71,493,1017,0.2,
121.71,46194,-0.00857,-0.0043,121.71,494,1015,0.2,
121.71,46442,-0.0092,0.002781,121.71,493,1029,0.2,
121.71,46750,-0.00898,0.00354,121.71,493,1031,0.2,
121.71,46988,-0.00959,-0.00062,121.71,492,1022,0.2,
121.71,47024,-0.00909,-0.00306,121.71,493,1017,0.2,
121.71,47038,-0.0091,0.003312,121.71,493,1030,0.2,
121.71,47175,-0.00956,0.000359,121.71,492,1024,0.2,
121.71,47388,-0.00922,-0.00211,121.71,493,1019,0.2,
121.71,47709,-0.00919,0.003146,121.71,493,1030,0.2,
121.71,47747,-0.00897,0.003363,121.71,493,1030,0.2,
121.71,48005,-0.00966,-0.00031,121.71,492,1023,0.2,
121.71,48738,-0.00965,-0.00031,121.71,492,1023,0.2,
121.71,48752,-0.00903,0.003247,121.71,493,1030,0.2,
121.71,49115,-0.00965,-0.00041,121.71,492,1023,0.2,
121.71,49748,-0.00965,-0.00013,121.71,492,1023,0.2,
121.81,82,-0.01373,-0.00444,121.81,483,1014,0.3,
121.81,103,-0.01356,-0.00419,121.81,484,1015,0.3,
121.81,588,-0.01427,0.001079,121.81,482,1026,0.3,
121.81,681,-0.01436,-0.00182,121.81,482,1020,0.3,
121.81,1719,-0.01425,0.001264,121.81,482,1026,0.3,
121.81,2346,-0.01318,-0.00547,121.81,485,1012,0.3,
121.81,2499,-0.0136,0.004797,121.81,484,1033,0.3,
121.81,3173,-0.01415,0.002248,121.81,483,1028,0.3,
121.81,3688,-0.0131,-0.00577,121.81,485,1012,0.3,
121.81,3704,-0.01427,0.001536,121.81,482,1027,0.3,
121.81,3937,-0.01272,-0.00673,121.81,485,1010,0.3,
121.81,4031,-0.01425,0.000162,121.81,482,1024,0.3,
121.81,4364,-0.01447,6.96E-06,121.81,482,1024,0.3,
121.81,5092,-0.01451,0.000579,121.81,482,1025,0.3,
121.81,5174,-0.01374,0.003842,121.81,483,1031,0.3,
121.81,5239,-0.01331,-0.00535,121.81,484,1013,0.3,
121.81,5695,-0.01271,-0.00645,121.81,485,1010,0.3,
121.81,5792,-0.01359,-0.00503,121.81,484,1013,0.3,
121.81,5973,-0.01293,-0.0059,121.81,485,1011,0.3,
121.81,6496,-0.01371,-0.00474,121.81,483,1014,0.3,
121.81,6876,-0.01392,0.003652,121.81,483,1031,0.3,
121.81,6908,-0.01298,-0.006,121.81,485,1011,0.3,
121.81,6936,-0.01418,0.002255,121.81,482,1028,0.3,
121.81,6964,-0.01282,-0.00639,121.81,485,1010,0.3,
121.81,7266,-0.01408,-0.00258,121.81,483,1018,0.3,
121.81,7972,-0.01412,0.001352,121.81,483,1026,0.3,
121.81,8823,-0.01379,0.004426,121.81,483,1033,0.3,
121.81,9204,-0.01376,0.003455,121.81,483,1031,0.3,
121.81,9407,-0.01387,-0.00432,121.81,483,1015,0.3,
121.81,9494,-0.01315,0.00582,121.81,485,1035,0.3,
121.81,10048,-0.01386,-0.00406,121.81,483,1015,0.3,
121.81,10160,-0.01385,-0.00425,121.81,483,1015,0.3,
121.81,10629,-0.01407,-0.00308,121.81,483,1017,0.3,
121.81,11071,-0.01424,7.59E-05,121.81,482,1024,0.3,
121.81,12292,-0.01332,0.004976,121.81,484,1034,0.3,
121.81,12858,-0.01341,-0.00474,121.81,484,1014,0.3,
121.81,12904,-0.01434,0.001189,121.81,482,1026,0.3,
121.81,13430,-0.01293,-0.00611,121.81,485,1011,0.3,
121.81,13839,-0.0144,0.001573,121.81,482,1027,0.3,
121.81,13891,-0.01323,0.005395,121.81,484,1035,0.3,
121.81,14077,-0.01456,-8.23E-05,121.81,482,1023,0.3,
121.81,14174,-0.01298,-0.00631,121.81,485,1011,0.3,
121.81,14177,-0.01438,-0.0002,121.81,482,1023,0.3,
121.81,14291,-0.01348,0.004519,121.81,484,1033,0.3,
121.81,14388,-0.01335,0.005749,121.81,484,1035,0.3,
121.81,14528,-0.01407,-0.0023,121.81,483,1019,0.3,
121.81,15832,-0.01418,-0.00072,121.81,482,1022,0.3,
121.81,16448,-0.01344,0.004777,121.81,484,1033,0.3,
121.81,16715,-0.01427,-0.00164,121.81,482,1020,0.3,
121.81,16737,-0.01427,-0.00113,121.81,482,1021,0.3,
121.81,17798,-0.01368,0.003961,121.81,483,1032,0.3,
121.81,17984,-0.0138,0.00457,121.81,483,1033,0.3,
121.81,18067,-0.01404,-0.00315,121.81,483,1017,0.3,
121.81,19703,-0.01369,-0.00399,121.81,483,1015,0.3,
121.81,19721,-0.01379,-0.00368,121.81,483,1016,0.3,
121.81,19904,-0.01301,-0.00613,121.81,485,1011,0.3,
121.81,20597,-0.01335,0.004819,121.81,484,1033,0.3,
121.81,20740,-0.01342,0.005097,121.81,484,1034,0.3,
121.81,21227,-0.01372,-0.00486,121.81,483,1014,0.3,
121.81,21954,-0.01296,-0.00646,121.81,485,1010,0.3,
121.81,22070,-0.01347,-0.00494,121.81,484,1013,0.3,
121.81,22774,-0.01403,-0.0036,121.81,483,1016,0.3,
121.81,22785,-0.01277,0.006157,121.81,485,1036,0.3,
121.81,22974,-0.01409,-0.00268,121.81,483,1018,0.3,
121.81,23933,-0.01441,-0.00038,121.81,482,1023,0.3,
121.81,24876,-0.01388,0.003718,121.81,483,1031,0.3,
121.81,25882,-0.01438,0.002101,121.81,482,1028,0.3,
121.81,26375,-0.01378,-0.00348,121.81,483,1016,0.3,
121.81,26390,-0.01397,-0.00293,121.81,483,1017,0.3,
121.81,26732,-0.01267,0.0065,121.81,486,1037,0.3,
121.81,27132,-0.01376,0.004514,121.81,483,1033,0.3,
121.81,27180,-0.0143,0.000404,121.81,482,1024,0.3,
121.81,27398,-0.01417,0.002154,121.81,482,1028,0.3,
121.81,28089,-0.01399,0.002936,121.81,483,1030,0.3,
121.81,28163,-0.01422,-0.0009,121.81,482,1022,0.3,
121.81,28168,-0.01396,0.003044,121.81,483,1030,0.3,
121.81,28333,-0.01392,-0.00389,121.81,483,1016,0.3,
121.81,28426,-0.01347,0.004692,121.81,484,1033,0.3,
121.81,28530,-0.01424,-0.00127,121.81,482,1021,0.3,
121.81,28580,-0.01374,0.003957,121.81,483,1032,0.3,
121.81,29184,-0.01397,0.002411,121.81,483,1028,0.3,
121.81,29186,-0.01424,-0.00297,121.81,482,1017,0.3,
121.81,29240,-0.01346,-0.00448,121.81,484,1014,0.3,
121.81,29359,-0.01436,-0.00119,121.81,482,1021,0.3,
121.81,29612,-0.01338,0.005687,121.81,484,1035,0.3,
121.81,29912,-0.01386,0.003252,121.81,483,1030,0.3,
121.81,30034,-0.01321,0.005621,121.81,484,1035,0.3,
121.81,30136,-0.01419,-0.00041,121.81,482,1023,0.3,
121.81,30369,-0.01433,-0.00029,121.81,482,1023,0.3,
121.81,30664,-0.01393,0.004261,121.81,483,1032,0.3,
121.81,30891,-0.0142,-0.00041,121.81,482,1023,0.3,
121.81,31060,-0.01345,-0.00508,121.81,484,1013,0.3,
121.81,31370,-0.01432,0.001312,121.81,482,1026,0.3,
121.81,31579,-0.01436,-0.00011,121.81,482,1023,0.3,
121.81,31625,-0.0142,-0.00217,121.81,482,1019,0.3,
121.81,31732,-0.0138,-0.00329,121.81,483,1017,0.3,
121.81,31892,-0.01388,0.002867,121.81,483,1029,0.3,
121.81,31908,-0.01416,0.003252,121.81,483,1030,0.3,
121.81,31990,-0.01327,-0.00589,121.81,484,1011,0.3,
121.81,32673,-0.01403,-0.00339,121.81,483,1017,0.3,
121.81,33101,-0.01413,-0.00247,121.81,483,1018,0.3,
121.81,33417,-0.01417,0.002588,121.81,482,1029,0.3,
121.81,34180,-0.01419,0.001717,121.81,482,1027,0.3,
121.81,34195,-0.01437,0.001101,121.81,482,1026,0.3,
121.81,34494,-0.01433,-0.0021,121.81,482,1019,0.3,
121.81,35480,-0.01414,-0.00246,121.81,483,1018,0.3,
121.81,36288,-0.01368,0.004527,121.81,483,1033,0.3,
121.81,36972,-0.01441,-0.00041,121.81,482,1023,0.3,
121.81,37058,-0.01293,0.006519,121.81,485,1037,0.3,
121.81,38402,-0.01387,-0.00363,121.81,483,1016,0.3,
121.81,38588,-0.01424,-0.00162,121.81,482,1020,0.3,
121.81,38819,-0.01435,0.000457,121.81,482,1024,0.3,
121.81,39104,-0.01449,-0.00152,121.81,482,1020,0.3,
121.81,39736,-0.01348,-0.00515,121.81,484,1013,0.3,
121.81,39792,-0.01405,0.002897,121.81,483,1029,0.3,
121.81,39855,-0.01351,-0.00507,121.81,484,1013,0.3,
121.81,40146,-0.01436,-0.0025,121.81,482,1018,0.3,
121.81,40869,-0.01345,0.005451,121.81,484,1035,0.3,
121.81,41133,-0.01269,-0.0066,121.81,486,1010,0.3,
121.81,41525,-0.01296,0.005766,121.81,485,1035,0.3,
121.81,41866,-0.01427,0.001953,121.81,482,1027,0.3,
121.81,42229,-0.01398,0.003872,121.81,483,1031,0.3,
121.81,42633,-0.01264,-0.00713,121.81,486,1009,0.3,
121.81,43731,-0.01412,-0.00171,121.81,483,1020,0.3,
121.81,44113,-0.01334,-0.00526,121.81,484,1013,0.3,
121.81,44154,-0.01405,-0.00239,121.81,483,1019,0.3,
121.81,44441,-0.01269,0.006899,121.81,486,1038,0.3,0.3
121.81,44493,-0.01381,-0.00417,121.81,483,1015,0.3,
121.81,44663,-0.01418,-0.00084,121.81,482,1022,0.3,
121.81,44884,-0.01444,0.000413,121.81,482,1024,0.3,
121.81,45214,-0.01372,-0.00367,121.81,483,1016,0.3,
121.81,45666,-0.01333,-0.00496,121.81,484,1013,0.3,
121.81,45984,-0.01292,0.00642,121.81,485,1037,0.3,
121.81,46097,-0.01353,0.005168,121.81,484,1034,0.3,
121.81,46115,-0.01376,-0.00401,121.81,483,1015,0.3,
121.81,46513,-0.0139,-0.00384,121.81,483,1016,0.3,
121.81,47087,-0.01346,0.005232,121.81,484,1034,0.3,
121.81,47110,-0.01427,-0.0011,121.81,482,1021,0.3,
121.81,47233,-0.01439,-0.00175,121.81,482,1020,0.3,
121.81,47465,-0.01397,-0.00337,121.81,483,1017,0.3,
121.81,47780,-0.01453,-0.00107,121.81,482,1021,0.3,
121.81,47833,-0.01455,0.000527,121.81,482,1025,0.3,
121.81,49508,-0.01421,-0.00173,121.81,482,1020,0.3,
121.81,49547,-0.01291,0.006378,121.81,485,1037,0.3,
121.81,49556,-0.01317,0.005821,121.81,485,1035,0.3,
121.81,49725,-0.01438,-0.00096,121.81,482,1022,0.3,
121.81,49728,-0.0133,-0.00591,121.81,484,1011,0.3,
121.91,515,-0.01857,0.003777,121.91,473,1031,0.4,
121.91,562,-0.01872,0.003567,121.91,473,1031,0.4,
121.91,611,-0.01772,0.00765,121.91,475,1039,0.4,
121.91,1147,-0.01889,-0.00281,121.91,473,1018,0.4,
121.91,1212,-0.01843,0.004871,121.91,474,1033,0.4,
121.91,1521,-0.01889,-0.00299,121.91,473,1017,0.4,
121.91,3406,-0.01824,0.006486,121.91,474,1037,0.4,
121.91,3479,-0.01909,-0.0019,121.91,472,1020,0.4,
121.91,3646,-0.01713,-0.00853,121.91,476,1006,0.4,
121.91,3784,-0.01894,0.000335,121.91,473,1024,0.4,
121.91,3896,-0.01741,-0.00743,121.91,476,1008,0.4,
121.91,3972,-0.0189,0.002338,121.91,473,1028,0.4,
121.91,4330,-0.01818,-0.00648,121.91,474,1010,0.4,
121.91,4649,-0.01889,0.002175,121.91,473,1028,0.4,
121.91,4837,-0.01807,-0.00602,121.91,474,1011,0.4,
121.91,5128,-0.01781,0.006649,121.91,475,1037,0.4,
121.91,5437,-0.01689,0.009339,121.91,477,1043,0.4,0.4
121.91,5474,-0.01915,-0.00242,121.91,472,1019,0.4,
121.91,5622,-0.01923,-0.00244,121.91,472,1019,0.4,
121.91,6564,-0.01812,-0.00543,121.91,474,1012,0.4,
121.91,7503,-0.01848,0.005839,121.91,474,1035,0.4,
121.91,7806,-0.01906,-0.00372,121.91,472,1016,0.4,
121.91,8301,-0.01901,0.002479,121.91,473,1029,0.4,
121.91,9089,-0.01844,0.004459,121.91,474,1033,0.4,
121.91,9551,-0.0179,0.00667,121.91,475,1037,0.4,
121.91,9626,-0.01904,-0.00142,121.91,473,1021,0.4,
121.91,9668,-0.01873,-0.00414,121.91,473,1015,0.4,
121.91,9830,-0.01736,-0.0087,121.91,476,1006,0.4,
121.91,10711,-0.01908,0.001723,121.91,472,1027,0.4,
121.91,10861,-0.01861,-0.00456,121.91,473,1014,0.4,
121.91,11048,-0.01887,0.003361,121.91,473,1030,0.4,
121.91,11534,-0.01928,-0.00197,121.91,472,1019,0.4,
121.91,12339,-0.0189,0.001594,121.91,473,1027,0.4,
121.91,12509,-0.0194,0.000648,121.91,472,1025,0.4,
121.91,12751,-0.01916,0.000552,121.91,472,1025,0.4,
121.91,13244,-0.01882,0.004609,121.91,473,1033,0.4,
121.91,13262,-0.01905,0.000628,121.91,472,1025,0.4,
121.91,13457,-0.01885,0.002547,121.91,473,1029,0.4,
121.91,13805,-0.01912,-0.00268,121.91,472,1018,0.4,
121.91,14152,-0.01778,0.007294,121.91,475,1038,0.4,
121.91,14901,-0.01798,-0.00651,121.91,475,1010,0.4,
121.91,14999,-0.0191,0.003208,121.91,472,1030,0.4,
121.91,15194,-0.01839,-0.00602,121.91,474,1011,0.4,
121.91,15204,-0.01742,0.00779,121.91,476,1039,0.4,
121.91,15275,-0.01908,0.000864,121.91,472,1025,0.4,
121.91,15452,-0.01886,-0.00302,121.91,473,1017,0.4,
121.91,16754,-0.01871,0.004482,121.91,473,1033,0.4,
121.91,17261,-0.01848,-0.00565,121.91,474,1012,0.4,
121.91,17293,-0.01831,-0.00588,121.91,474,1011,0.4,
121.91,17988,-0.01855,-0.00433,121.91,474,1015,0.4,
121.91,19040,-0.01866,0.004054,121.91,473,1032,0.4,
121.91,19269,-0.01847,0.004168,121.91,474,1032,0.4,
121.91,19415,-0.01904,-0.00182,121.91,473,1020,0.4,
121.91,19794,-0.01838,-0.00569,121.91,474,1012,0.4,
121.91,19811,-0.01736,-0.00817,121.91,476,1007,0.4,
121.91,20070,-0.01798,0.00712,121.91,475,1038,0.4,
121.91,20088,-0.01905,0.002311,121.91,472,1028,0.4,
121.91,20205,-0.01886,-0.00195,121.91,473,1020,0.4,
121.91,20713,-0.01761,0.007807,121.91,475,1039,0.4,
121.91,20729,-0.01882,-0.00356,121.91,473,1016,0.4,
121.91,21007,-0.01768,0.00801,121.91,475,1040,0.4,
121.91,21118,-0.01918,-0.00171,121.91,472,1020,0.4,
121.91,21133,-0.01913,0.001688,121.91,472,1027,0.4,
121.91,21552,-0.01885,0.001843,121.91,473,1027,0.4,
121.91,21649,-0.0171,-0.00895,121.91,476,1005,0.4,
121.91,21901,-0.01922,0.002763,121.91,472,1029,0.4,
121.91,22337,-0.01792,-0.00717,121.91,475,1009,0.4,
121.91,22468,-0.01811,-0.00651,121.91,474,1010,0.4,
121.91,23068,-0.01797,-0.00732,121.91,475,1009,0.4,
121.91,23902,-0.01874,-0.00503,121.91,473,1013,0.4,
121.91,24112,-0.01716,0.008223,121.91,476,1040,0.4,
121.91,26730,-0.01917,0.000531,121.91,472,1025,0.4,
121.91,27229,-0.0191,-0.00316,121.91,472,1017,0.4,
121.91,29107,-0.01892,-0.00187,121.91,473,1020,0.4,
121.91,29111,-0.0169,0.00887,121.91,477,1042,0.4,
121.91,29828,-0.01866,-0.00435,121.91,473,1015,0.4,
121.91,30184,-0.01691,-0.00883,121.91,477,1005,0.4,
121.91,30864,-0.01929,0.001379,121.91,472,1026,0.4,
121.91,30889,-0.01846,-0.00495,121.91,474,1013,0.4,
121.91,31871,-0.01762,-0.00789,121.91,475,1007,0.4,
121.91,32731,-0.0192,0.002778,121.91,472,1029,0.4,
121.91,34571,-0.01897,0.003891,121.91,473,1031,0.4,
121.91,34771,-0.01817,0.005443,121.91,474,1035,0.4,
121.91,34788,-0.01793,-0.00599,121.91,475,1011,0.4,
121.91,35327,-0.01871,0.004291,121.91,473,1032,0.4,
121.91,35723,-0.01897,-0.00367,121.91,473,1016,0.4,
121.91,36043,-0.01744,0.008225,121.91,476,1040,0.4,
121.91,36727,-0.01751,0.00835,121.91,476,1041,0.4,
121.91,36883,-0.0181,-0.00626,121.91,474,1011,0.4,
121.91,36910,-0.01763,0.007542,121.91,475,1039,0.4,
121.91,36994,-0.01912,-0.00161,121.91,472,1020,0.4,
121.91,37310,-0.01896,-0.00365,121.91,473,1016,0.4,
121.91,37424,-0.01803,0.005733,121.91,475,1035,0.4,
121.91,37639,-0.01761,-0.0081,121.91,475,1007,0.4,
121.91,37849,-0.01738,0.008535,121.91,476,1041,0.4,
121.91,38030,-0.01813,-0.00582,121.91,474,1012,0.4,
121.91,38165,-0.01874,-0.00295,121.91,473,1017,0.4,
121.91,38507,-0.01897,3.93E-05,121.91,473,1024,0.4,
121.91,38656,-0.01892,-0.00052,121.91,473,1022,0.4,
121.91,38719,-0.01903,-0.00021,121.91,473,1023,0.4,
121.91,38957,-0.01858,0.00454,121.91,473,1033,0.4,
121.91,39286,-0.01785,-0.00656,121.91,475,1010,0.4,
121.91,39642,-0.01888,-0.00379,121.91,473,1016,0.4,
121.91,39837,-0.01739,-0.008,121.91,476,1007,0.4,
121.91,39947,-0.01892,0.002672,121.91,473,1029,0.4,
121.91,40888,-0.01774,0.007157,121.91,475,1038,0.4,
121.91,41309,-0.01874,-0.0038,121.91,473,1016,0.4,
121.91,41350,-0.0172,-0.00893,121.91,476,1005,0.4,
121.91,41452,-0.01764,-0.00777,121.91,475,1008,0.4,
121.91,41779,-0.01913,0.001618,121.91,472,1027,0.4,
121.91,41830,-0.0169,-0.00956,121.91,477,1004,0.4,
121.91,43258,-0.0178,0.007788,121.91,475,1039,0.4,
121.91,43495,-0.01902,0.001583,121.91,473,1027,0.4,
121.91,44816,-0.0182,0.006648,121.91,474,1037,0.4,
121.91,45116,-0.0189,-0.00224,121.91,473,1019,0.4,
121.91,45135,-0.01909,-0.00256,121.91,472,1018,0.4,
121.91,45171,-0.01928,0.001107,121.91,472,1026,0.4,
121.91,45263,-0.01799,-0.0072,121.91,475,1009,0.4,
121.91,45279,-0.01908,0.00169,121.91,472,1027,0.4,
121.91,45623,-0.01874,-0.00281,121.91,473,1018,0.4,
121.91,45669,-0.01923,0.002836,121.91,472,1029,0.4,
121.91,46671,-0.01841,-0.00504,121.91,474,1013,0.4,
121.91,47582,-0.01921,0.001381,121.91,472,1026,0.4,
121.91,47711,-0.01934,0.001638,121.91,472,1027,0.4,
121.91,47712,-0.01913,0.002328,121.91,472,1028,0.4,
121.91,48158,-0.01851,-0.00449,121.91,474,1014,0.4,
122.01,191,-0.02305,0.005538,122.01,464,1035,0.5,
122.01,380,-0.02373,0.004096,122.01,463,1032,0.5,
122.01,491,-0.02313,-0.00655,122.01,464,1010,0.5,
122.01,995,-0.02373,0.001326,122.01,463,1026,0.5,
122.01,2242,-0.02385,0.002021,122.01,463,1028,0.5,
122.01,2332,-0.02254,0.007992,122.01,465,1040,0.5,
122.01,2686,-0.02374,-0.00447,122.01,463,1014,0.5,
122.01,2896,-0.02297,0.006511,122.01,464,1037,0.5,
122.01,3034,-0.02427,0.001058,122.01,462,1026,0.5,
122.01,3292,-0.02179,0.009981,122.01,467,1044,0.5,
122.01,3557,-0.02409,0.001966,122.01,462,1028,0.5,
122.01,3708,-0.02356,0.002412,122.01,463,1028,0.5,
122.01,3828,-0.02299,-0.00752,122.01,464,1008,0.5,
122.01,3963,-0.02118,-0.01101,122.01,468,1001,0.5,
122.01,4996,-0.02303,0.006838,122.01,464,1038,0.5,
122.01,5595,-0.02237,0.007922,122.01,466,1040,0.5,
